-76.965747482650755,38.897367895724834
-76.965637871467507,38.897359912233135
-76.9656547,38.897207
-76.9656443,38.8971503
-76.9655559,38.8971356
-76.9654851,38.8971258
-76.9654043,38.8971061
-76.9653373,38.8970707
-76.9652817,38.8970097
-76.9652577,38.8968278
-76.965264,38.8965751
-76.9652375,38.8964118
-76.9651971,38.89628
-76.9651768,38.8960784
-76.9651326,38.895988
-76.9650884,38.89587
-76.9650619,38.8957746
-76.9650682,38.8956851
-76.965077,38.8956231
-76.9650303,38.8955661
-76.9649974,38.8954589
-76.9649683,38.8953252
-76.9648913,38.8950655
-76.9648546,38.8948364
-76.9648281,38.89462
-76.9648319,38.8943594
-76.9648635,38.8940939
-76.9648651,38.8940233
-76.9648698,38.8939604
-76.9648407,38.8938048
-76.9647927,38.8937222
-76.9647586,38.8935973
-76.9646841,38.8934812
-76.9645969,38.8933406
-76.9645691,38.8932187
-76.9645552,38.8930534
-76.9645248,38.8928322
-76.9644882,38.8925745
-76.9644933,38.8924014
-76.9645362,38.8921762
-76.9645741,38.891947
-76.9645842,38.8917504
-76.9645451,38.8916264
-76.964535,38.8915261
-76.9645602,38.8913609
-76.964612,38.8911632
-76.964636,38.8910019
-76.9646942,38.8908043
-76.9647776,38.8906371
-76.964847,38.8904522
-76.9648989,38.8903105
-76.9649721,38.8901817
-76.9650922,38.8900312
-76.9651705,38.8899299
-76.9652792,38.8896526
-76.9653499,38.889509
-76.96547,38.8893802
-76.9655458,38.8893133
-76.9657315,38.889214
-76.9658377,38.8891372
-76.9659451,38.8890517
-76.9660525,38.8889651
-76.9661574,38.8888284
-76.9662812,38.8886376
-76.9664303,38.8884675
-76.9665945,38.8882452
-76.9668485,38.8879216
-76.9669749,38.8876984
-76.9670014,38.8876295
-76.9670633,38.8875695
-76.9671214,38.8875095
-76.967196,38.8874023
-76.9672756,38.8872509
-76.9673994,38.8870266
-76.9674853,38.8868634
-76.9675725,38.8866548
-76.9676976,38.8864955
-76.9678619,38.8862939
-76.9680918,38.8860165
-76.9681525,38.8858611
-76.9682599,38.8857097
-76.9683559,38.8855916
-76.9685088,38.8854697
-76.968644,38.8853428
-76.9687881,38.8852267
-76.9689435,38.8850959
-76.9690673,38.8849946
-76.9692063,38.8848874
-76.9692884,38.8848166
-76.9694666,38.8847133
-76.9695614,38.8846248
-76.9696005,38.8845707
-76.9696068,38.8845019
-76.9695689,38.8844409
-76.9695262,38.8843997
-76.9694257,38.884385
-76.9693373,38.884384
-76.9692741,38.8843987
-76.9684895,38.8849692
-76.9678021,38.8854748
-76.9672625,38.885881
-76.9671804,38.8858318
-76.9670162,38.8857639
-76.9668961,38.8857383
-76.9667293,38.8857364
-76.9665878,38.8857482
-76.9663376,38.8858918
-76.9661683,38.8860431
-76.9658979,38.8863334
-76.9656351,38.886713
-76.9654481,38.887254
-76.9654216,38.8879031
-76.965323,38.88803
-76.9650147,38.8885257
-76.9648151,38.8888876
-76.9646483,38.8892161
-76.9644688,38.8896351
-76.9643682,38.8899427
-76.9642717,38.8903264
-76.964134,38.8907572
-76.9638851,38.8915174
-76.9637221,38.8919865
-76.9635667,38.8925491
-76.9633948,38.8930752
-76.9632925,38.893444
-76.9631686,38.8938305
-76.9630612,38.8941855
-76.9629955,38.894511
-76.9629008,38.89487
-76.9628338,38.8952575
-76.9627479,38.8957226
-76.962667,38.8961366
-76.9625735,38.8965752
-76.9625185,38.8969701
-76.9624584,38.8974731
-76.962465,38.897538
-76.9625722,38.8980198
-76.9626733,38.898426
-76.9627618,38.8988931
-76.9627719,38.8992884
-76.9627618,38.899549
-76.9627037,38.8997997
-76.9626354,38.9000298
-76.9625609,38.9001704
-76.9624674,38.9003189
-76.9622437,38.9006198
-76.9619834,38.9009256
-76.9617813,38.9011695
-76.9614881,38.9015186
-76.9612632,38.901788
-76.9609928,38.9021528
-76.9606479,38.9025766
-76.9603143,38.9030034
-76.9598771,38.9036091
-76.9595789,38.9039828
-76.9593565,38.9043643
-76.9591126,38.904791
-76.9588991,38.9052168
-76.9588435,38.9053348
-76.9584796,38.9060693
-76.9583394,38.9063407
-76.9582282,38.9065806
-76.9581116,38.9068816
-76.9581468,38.9069222
-76.9581909,38.9069759
-76.9581881,38.907014
-76.9581995,38.9070485
-76.9582576,38.907075
-76.958293,38.9070701
-76.9583562,38.9070878
-76.958432,38.9071438
-76.9585002,38.9071891
-76.9585811,38.9072156
-76.9586746,38.9072117
-76.9587921,38.9071743
-76.9590145,38.9070416
-76.9593632,38.9068528
-76.9595123,38.9067663
-76.959578,38.9067053
-76.9596513,38.9065952
-76.9597613,38.9064133
-76.9598826,38.906136
-76.959966,38.9058518
-76.9600493,38.9056119
-76.9601125,38.9054497
-76.9601959,38.9053218
-76.9602856,38.9052058
-76.9603968,38.9050849
-76.9605447,38.9049787
-76.9607317,38.9048744
-76.9609907,38.9047152
-76.9611941,38.9046001
-76.9614077,38.9044802
-76.9615694,38.9043592
-76.9616528,38.9042678
-76.9617577,38.9041213
-76.961884,38.903959
-76.961999,38.9038233
-76.9620786,38.9037535
-76.9621367,38.9036276
-76.9621822,38.9034339
-76.962181,38.903255
-76.9622088,38.9030976
-76.9622618,38.902956
-76.9623465,38.9028764
-76.9624463,38.9026856
-76.9625499,38.9025598
-76.9625727,38.9024477
-76.9625588,38.9023739
-76.9625891,38.9022844
-76.9626358,38.9021468
-76.9626788,38.9020622
-76.9627521,38.9019698
-76.9628089,38.9018705
-76.9629189,38.9017643
-76.9630996,38.9016551
-76.9633245,38.9015401
-76.9634407,38.9015027
-76.9636378,38.9014909
-76.9638893,38.9014447
-76.9640573,38.9014014
-76.964286,38.901307
-76.9644692,38.9012254
-76.9646449,38.9010877
-76.9648407,38.900954
-76.9649747,38.9007691
-76.9650593,38.9006324
-76.9651705,38.9004899
-76.9653386,38.9003345
-76.9655054,38.9002076
-76.9655344,38.9001644
-76.9655647,38.9000946
-76.9655685,38.9000149
-76.9655483,38.8999117
-76.9655281,38.8998074
-76.9655496,38.899537
-76.9655256,38.8992705
-76.9654776,38.8991712
-76.9654422,38.899063
-76.9654371,38.8989263
-76.9654485,38.8987503
-76.9654397,38.8986421
-76.9654081,38.8985349
-76.9653638,38.8984553
-76.9653563,38.8983638
-76.9654043,38.8982173
-76.9654384,38.8980924
-76.965451,38.897943
-76.9654409,38.8978132
-76.96547,38.8977296
-76.9655218,38.8976558
-76.9656177,38.8975432
-76.965629654522445,38.897434575393362
-76.96573755907842,38.897437676098995
-76.9657215,38.8975506
-76.9657694,38.8976332
-76.9658023,38.8976578
-76.9658617,38.8976686
-76.9660045,38.8976833
-76.9660929,38.897705
-76.9661384,38.8977325
-76.9661864,38.8977886
-76.966175,38.8978731
-76.9661586,38.8979813
-76.9661523,38.8981386
-76.9661662,38.8982655
-76.9661384,38.898298
-76.9661333,38.8983383
-76.9661712,38.8983599
-76.9661965,38.8983973
-76.9661776,38.8984307
-76.9661586,38.8984494
-76.9661536,38.898471
-76.9661902,38.8985556
-76.9662155,38.8986962
-76.966242,38.8989362
-76.9662554,38.8991471
-76.9662951,38.899298
-76.9663241,38.8995724
-76.9663696,38.8998428
-76.9663797,38.8999913
-76.9663608,38.900127
-76.9663406,38.9002991
-76.9663203,38.9005076
-76.9663229,38.9006767
-76.9662597,38.9008625
-76.9662041,38.9010258
-76.9661757,38.9010927
-76.9661131,38.9011615
-76.9660626,38.9012519
-76.9660171,38.9013306
-76.9659299,38.9015401
-76.9658402,38.9018223
-76.9657862,38.9019675
-76.965705,38.9021714
-76.9656734,38.9023985
-76.965662,38.9026453
-76.965633,38.9028066
-76.9655761,38.902958
-76.9654889,38.903076
-76.9653436,38.9033326
-76.9651869,38.903547
-76.9649631,38.9037167
-76.9648907,38.9037703
-76.9647156,38.9038961
-76.9645678,38.9039787
-76.9643833,38.9040711
-76.9641698,38.9041429
-76.9639815,38.9042186
-76.9638147,38.9043189
-76.9637275,38.9043858
-76.9636467,38.9045077
-76.9635886,38.9045952
-76.9635115,38.9047378
-76.9634597,38.9049236
-76.9634093,38.9051882
-76.963399,38.9053956
-76.963394,38.9054723
-76.963346,38.9055588
-76.9632663,38.9056483
-76.963255,38.9057073
-76.9632575,38.9057476
-76.9632196,38.905782
-76.9631552,38.9057879
-76.9630996,38.90584
-76.9629858,38.9059374
-76.9628342,38.9060976
-76.962651,38.9062854
-76.9625752,38.9064241
-76.9625284,38.9065204
-76.9624273,38.9066375
-76.9623452,38.9067604
-76.9622783,38.9069147
-76.9622125,38.9070003
-76.9621001,38.9070956
-76.9618941,38.9072176
-76.961553,38.9074477
-76.9613268,38.9075824
-76.9610185,38.9077013
-76.9606975,38.9078262
-76.9603741,38.9079216
-76.9601542,38.9079816
-76.9598813,38.9080081
-76.9594605,38.9080307
-76.959175,38.9080327
-76.9589854,38.9080179
-76.9587479,38.9079658
-76.9586203,38.9079009
-76.9584775,38.9078331
-76.9583537,38.9077859
-76.9581704,38.9076404
-76.9580833,38.9075381
-76.9580416,38.9074771
-76.9579531,38.9074309
-76.9578198,38.907557
-76.9576964,38.907724
-76.9575945,38.9078972
-76.9575623,38.907987
-76.9575703,38.908035
-76.9574943,38.9081557
-76.9573587,38.9082672
-76.9571465,38.9084597
-76.9569254,38.9087242
-76.9567182,38.9089444
-76.9565274,38.9092227
-76.9560561,38.9098205
-76.9557074,38.9102049
-76.9555722,38.9103858
-76.9554875,38.9105146
-76.9552689,38.9107712
-76.9550541,38.9110367
-76.9548241,38.9113356
-76.9547016,38.9115489
-76.9545601,38.9118046
-76.954459,38.9120228
-76.9543781,38.912249
-76.9543023,38.9125498
-76.954253,38.9127258
-76.9541557,38.9130729
-76.9540749,38.9134298
-76.954042,38.9136579
-76.9540193,38.9138918
-76.9540016,38.9141386
-76.9539839,38.9142792
-76.953927,38.9144581
-76.9538853,38.9145643
-76.9538171,38.9146646
-76.9537299,38.9147786
-76.9536149,38.9148947
-76.9535189,38.9149763
-76.953481,38.9149763
-76.9533976,38.9149605
-76.9533066,38.9149635
-76.9531297,38.91505
-76.953035,38.9151011
-76.9528555,38.915166
-76.9526382,38.9152093
-76.9525106,38.9152407
-76.952412,38.915283
-76.9523627,38.9153263
-76.9519041,38.9153213
-76.9515187,38.9153253
-76.9514315,38.9153508
-76.9511308,38.9153558
-76.9510284,38.9153263
-76.9509147,38.9153105
-76.9506405,38.9153115
-76.9503196,38.9153076
-76.9501263,38.9153095
-76.9498874,38.9153076
-76.9496221,38.9153115
-76.9493138,38.9153036
-76.949003,38.9153046
-76.9486845,38.9153076
-76.9483889,38.9153145
-76.9480869,38.9153095
-76.947699,38.9153233
-76.9474362,38.9153489
-76.9472593,38.9153725
-76.947114,38.9153862
-76.9469497,38.9154187
-76.9468347,38.9154541
-76.9466414,38.9155003
-76.9464885,38.9155504
-76.9462686,38.9155897
-76.9460526,38.9156645
-76.9458289,38.9157697
-76.9455358,38.9159446
-76.9452692,38.9161423
-76.9449697,38.9163949
-76.9447777,38.9165945
-76.944674,38.9167223
-76.9445161,38.9167921
-76.9443443,38.9168963
-76.9442975,38.9169671
-76.9442482,38.9169799
-76.9441661,38.9170772
-76.9441782,38.9171156
-76.9441345,38.9171598
-76.9439513,38.9173014
-76.9437226,38.9174704
-76.9435811,38.9176071
-76.9433887,38.9178059
-76.943322,38.9178716
-76.9430103,38.9181473
-76.9423207,38.9188014
-76.9421325,38.9189989
-76.9420213,38.9192014
-76.9419366,38.9193587
-76.9418899,38.9194403
-76.9417964,38.9195239
-76.9416056,38.9196595
-76.9413933,38.9197657
-76.9411545,38.9199102
-76.9410067,38.9199554
-76.9408639,38.9200095
-76.940663,38.9201403
-76.9404899,38.9203113
-76.9402966,38.9205148
-76.9401361,38.9206888
-76.9399996,38.9208638
-76.9399415,38.9210368
-76.9398796,38.9211617
-76.9397052,38.9213484
-76.9395902,38.9216306
-76.9394803,38.9218596
-76.9394563,38.9220425
-76.939426,38.9222607
-76.9394531,38.9223984
-76.9395226,38.9225783
-76.9395946,38.9227483
-76.9397412,38.9229145
-76.9398663,38.9230698
-76.9399889,38.9232851
-76.9400723,38.9234709
-76.9401506,38.923578
-76.9401746,38.9236321
-76.9401784,38.9236704
-76.9401405,38.9236871
-76.9400938,38.9236822
-76.940028,38.9236537
-76.9399699,38.9235721
-76.9398385,38.9234079
-76.9397526,38.9232998
-76.9396768,38.9231642
-76.9396351,38.9231445
-76.9396098,38.9231563
-76.9396199,38.9232064
-76.9396679,38.9232831
-76.9397539,38.9234256
-76.9398537,38.9235918
-76.9399901,38.9237294
-76.9401696,38.9238336
-76.9403831,38.9239643
-76.9405512,38.9240577
-76.9407748,38.9241698
-76.9409738,38.9242789
-76.9411937,38.9243527
-76.9414034,38.9244018
-76.9415967,38.9244411
-76.9418583,38.9244539
-76.94202,38.9244451
-76.9421312,38.9244608
-76.9422045,38.9244854
-76.9422273,38.9245099
-76.9422323,38.9245473
-76.9422374,38.9245974
-76.9422197,38.9246279
-76.9421856,38.9246436
-76.9421451,38.9246426
-76.9420933,38.9246308
-76.9420617,38.9246338
-76.9420541,38.9246574
-76.9420971,38.9246928
-76.9421628,38.9247193
-76.9422551,38.9247439
-76.9423498,38.9247331
-76.9424572,38.9246967
-76.9425659,38.92468
-76.9426821,38.9246957
-76.9427984,38.9247252
-76.9429753,38.9247862
-76.9431825,38.9248265
-76.9433746,38.9248402
-76.943583,38.9248412
-76.9438181,38.9248274
-76.9440127,38.9247871
-76.9442325,38.924796
-76.9444296,38.9248324
-76.9446798,38.9248972
-76.9449287,38.9249523
-76.9451473,38.9249936
-76.9453672,38.9250457
-76.945515,38.9251066
-76.9456553,38.9252079
-76.9458675,38.9253317
-76.946004,38.9254271
-76.9461455,38.9255126
-76.9462453,38.9255863
-76.946397,38.9256905
-76.9464905,38.925776
-76.9465865,38.9259028
-76.946704,38.9260503
-76.9467786,38.9262046
-76.9468038,38.9263196
-76.9468,38.926412
-76.9467874,38.9264956
-76.9468076,38.9265949
-76.9468556,38.9266794
-76.9469037,38.9267964
-76.9469087,38.926879
-76.9468935,38.926935
-76.9468569,38.9270146
-76.9468569,38.927107
-76.9468645,38.9272132
-76.9469112,38.9273262
-76.9469542,38.9274678
-76.9470035,38.9276417
-76.9470351,38.9278157
-76.9470275,38.9279868
-76.9470212,38.9281843
-76.9469921,38.9283544
-76.9469428,38.9284959
-76.9468847,38.9286178
-76.9467672,38.9287653
-76.9467103,38.9288695
-76.9466333,38.9289471
-76.9465385,38.9289894
-76.94645,38.9290297
-76.9463881,38.9290936
-76.9463174,38.929186
-76.9462264,38.9292538
-76.9461468,38.9292961
-76.9460748,38.9293285
-76.9460293,38.9293806
-76.9459983,38.9294454
-76.9459693,38.9295329
-76.9459364,38.9296047
-76.9458972,38.9296784
-76.9458745,38.9296921
-76.9458379,38.929703
-76.945824,38.9296764
-76.9458391,38.9296361
-76.9458694,38.9295477
-76.9458909,38.9294464
-76.9459364,38.929357
-76.9460008,38.9292832
-76.9460716,38.929242
-76.9461676,38.9291899
-76.9462801,38.9290709
-76.9463736,38.9289284
-76.9464823,38.9287967
-76.9466099,38.9287053
-76.9467211,38.9286276
-76.9468007,38.9285165
-76.9468626,38.9283986
-76.9469056,38.9282698
-76.9469245,38.9281568
-76.9469346,38.9279995
-76.9469359,38.9278413
-76.9469308,38.9276948
-76.9468954,38.9275414
-76.9468525,38.9274205
-76.9467994,38.9272898
-76.9467767,38.9271581
-76.9467678,38.9270441
-76.9467868,38.9269674
-76.9468095,38.9268494
-76.9467918,38.9267413
-76.9467539,38.9266587
-76.9467211,38.9265663
-76.9467185,38.9264818
-76.9467236,38.9263953
-76.9467287,38.9263265
-76.9467122,38.926242
-76.9466554,38.9261269
-76.9465707,38.926008
-76.9464962,38.9259048
-76.9464014,38.9258114
-76.9463066,38.9257298
-76.9461828,38.9256885
-76.9461259,38.9256699
-76.9460312,38.9256099
-76.9459086,38.9254841
-76.9457431,38.92537
-76.9455359,38.9252403
-76.9453602,38.9251508
-76.9451859,38.9250909
-76.9449963,38.9250515
-76.9447866,38.9250122
-76.9445945,38.9249601
-76.9443532,38.9249011
-76.9441952,38.9248785
-76.9440626,38.9248638
-76.9439324,38.9248776
-76.9437985,38.9248992
-76.9436178,38.9249139
-76.9434182,38.924912
-76.9432286,38.9248952
-76.9430542,38.9248707
-76.9428597,38.9248166
-76.9427169,38.9247793
-76.9425994,38.9247675
-76.9424187,38.9247969
-76.9422949,38.9248107
-76.9421912,38.9247999
-76.9420965,38.9247684
-76.942003,38.9247114
-76.9419474,38.9246485
-76.9419486,38.9246161
-76.9419663,38.9245807
-76.9419537,38.9245541
-76.9418829,38.9245286
-76.9418122,38.9245423
-76.9417199,38.9245355
-76.9415468,38.9245178
-76.9413169,38.9244726
-76.9410869,38.9244234
-76.9409252,38.9243802
-76.9407912,38.9243192
-76.9406497,38.9242484
-76.9403086,38.9240872
-76.940143,38.923986
-76.9399447,38.9238631
-76.939793,38.9237481
-76.9395959,38.9235692
-76.9394721,38.9234571
-76.9392889,38.9232772
-76.9392181,38.9231661
-76.9391688,38.923057
-76.9391372,38.922939
-76.9391082,38.9227582
-76.9390848,38.9227031
-76.9390368,38.9227267
-76.9389926,38.9227866
-76.9389572,38.9230127
-76.9389041,38.9233145
-76.9388864,38.9235623
-76.9389104,38.9237972
-76.9389231,38.9241295
-76.938966,38.9244519
-76.9390115,38.9248421
-76.9390393,38.9251891
-76.9390545,38.9255479
-76.9390937,38.9259539
-76.9391631,38.9261466
-76.9391985,38.9262822
-76.9392036,38.9264523
-76.939172,38.9266194
-76.9392023,38.9267491
-76.9392415,38.92693
