-0.1646906,51.5296258
-0.1649366,51.5300923
-0.1629711,51.529553
-0.1623188,51.5295583
-0.1622244,51.5297185
-0.1621986,51.5298253
-0.1620356,51.5298467
-0.1616837,51.5297612
-0.1614262,51.5296331
-0.1613833,51.5305141
-0.1620699,51.5314005
-0.1624905,51.5315393
-0.1625076,51.5316301
-0.162439,51.5318063
-0.1641943,51.5323176
-0.1626714,51.5339981
-0.1589914,51.5349811
-0.1588139,51.5350286
-0.1585817,51.5350599
-0.1575603,51.5347129
-0.1526422,51.533314
-0.1517324,51.5331912
-0.1513633,51.5338106
-0.1523332,51.5365068
-0.1522492,51.5365233
-0.1519126,51.5365753
-0.1512775,51.5366127
-0.1504169,51.5363906
-0.1493097,51.5361557
-0.1484085,51.535563
-0.1479536,51.5345059
-0.1464344,51.5309767
-0.1460138,51.5298874
-0.146031,51.5288142
-0.1458491,51.5253694
-0.1550604,51.5236984
-0.1556269,51.5237145
-0.158176,51.5247024
-0.1585537,51.5249267
-0.1591459,51.5256529
-0.1596867,51.5262617
-0.1604935,51.5268277
-0.1617294,51.5276341
-0.1623903,51.5280666
-0.1635569,51.5287518
